uf,soma_total_vitimas,ano,mes,vitimas_escala,crime_enum
AC,0.0,2023,7,0.0,6
AC,0.0,2023,8,0.0,6
AC,0.0,2023,9,0.0,6
AC,0.0,2023,10,0.0,6
AC,0.0,2023,11,0.0,6
AC,1.0,2023,12,0.12047931490642372,6
AC,10.0,2023,1,1.2047931490642372,7
AC,7.0,2023,2,0.843355204344966,7
AC,5.0,2023,3,0.6023965745321186,7
AC,9.0,2023,4,1.0843138341578136,7
AC,8.0,2023,5,0.9638345192513897,7
AC,8.0,2023,6,0.9638345192513897,7
AC,11.0,2023,7,1.3252724639706608,7
AC,14.0,2023,8,1.686710408689932,7
AC,13.0,2023,9,1.5662310937835084,7
AC,9.0,2023,10,1.0843138341578136,7
AC,6.0,2023,11,0.7228758894385423,7
AC,13.0,2023,12,1.5662310937835084,7
AC,3.0,2023,1,0.36143794471927115,8
AC,5.0,2023,2,0.6023965745321186,8
AC,3.0,2023,3,0.36143794471927115,8
AC,2.0,2023,4,0.24095862981284744,8
AC,4.0,2023,5,0.48191725962569487,8
AC,2.0,2023,6,0.24095862981284744,8
AC,3.0,2023,7,0.36143794471927115,8
AC,2.0,2023,8,0.24095862981284744,8
AC,2.0,2023,9,0.24095862981284744,8
AC,1.0,2023,10,0.12047931490642372,8
AC,0.0,2023,11,0.0,8
AC,1.0,2023,12,0.12047931490642372,8
AC,26.0,2023,1,3.132462187567017,9
AC,25.0,2023,2,3.011982872660593,9
AC,25.0,2023,3,3.011982872660593,9
AC,37.0,2023,4,4.4577346515376775,9
AC,25.0,2023,5,3.011982872660593,9
AC,23.0,2023,6,2.771024242847745,9
AC,40.0,2023,7,4.819172596256949,9
AC,46.0,2023,8,5.54204848569549,9
AC,19.0,2023,9,2.2891069832220508,9
AC,32.0,2023,10,3.855338077005559,9
AC,27.0,2023,11,3.25294150247344,9
AC,22.0,2023,12,2.6505449279413216,9
AL,3.0,2023,1,0.09591764894332322,1
AL,1.0,2023,2,0.031972549647774406,1
AL,3.0,2023,3,0.09591764894332322,1
AL,1.0,2023,4,0.031972549647774406,1
AL,2.0,2023,5,0.06394509929554881,1
AL,2.0,2023,6,0.06394509929554881,1
AL,1.0,2023,7,0.031972549647774406,1
AL,0.0,2023,8,0.0,1
AL,3.0,2023,9,0.09591764894332322,1
AL,0.0,2023,10,0.0,1
AL,1.0,2023,11,0.031972549647774406,1
AL,1.0,2023,12,0.031972549647774406,1
AL,101.0,2023,1,3.229227514425215,2
AL,100.0,2023,2,3.197254964777441,2
AL,71.0,2023,3,2.270051024991983,2
AL,96.0,2023,4,3.069364766186343,2
AL,111.0,2023,5,3.5489530109029594,2
AL,81.0,2023,6,2.589776521469727,2
AL,83.0,2023,7,2.6537216207652756,2
AL,59.0,2023,8,1.88638042921869,2
AL,93.0,2023,9,2.97344711724302,2
AL,115.0,2023,10,3.6768432094940566,2
AL,95.0,2023,11,3.037392216538569,2
AL,91.0,2023,12,2.909502017947471,2
AL,0.0,2023,1,0.0,3
AL,0.0,2023,2,0.0,3
AL,0.0,2023,3,0.0,3
AL,0.0,2023,4,0.0,3
AL,1.0,2023,5,0.031972549647774406,3
AL,1.0,2023,6,0.031972549647774406,3
AL,0.0,2023,7,0.0,3
AL,0.0,2023,8,0.0,3
AL,0.0,2023,9,0.0,3
AL,1.0,2023,10,0.031972549647774406,3
AL,0.0,2023,11,0.0,3
AL,1.0,2023,12,0.031972549647774406,3
AL,51.0,2023,1,1.6306000320364946,4
AL,42.0,2023,2,1.342847085206525,4
AL,49.0,2023,3,1.566654932740946,4
AL,42.0,2023,4,1.342847085206525,4
AL,23.0,2023,5,0.7353686418988113,4
AL,17.0,2023,6,0.5435333440121649,4
AL,37.0,2023,7,1.1829843369676531,4
AL,15.0,2023,8,0.47958824471661615,4
AL,24.0,2023,9,0.7673411915465858,4
AL,37.0,2023,10,1.1829843369676531,4
AL,35.0,2023,11,1.1190392376721043,4
AL,33.0,2023,12,1.0550941383765555,4
AL,7.0,2023,1,0.22380784753442085,5
AL,4.0,2023,2,0.12789019859109763,5
AL,6.0,2023,3,0.19183529788664644,5
AL,5.0,2023,4,0.15986274823887203,5
AL,6.0,2023,5,0.19183529788664644,5
AL,5.0,2023,6,0.15986274823887203,5
AL,7.0,2023,7,0.22380784753442085,5
AL,3.0,2023,8,0.09591764894332322,5
AL,4.0,2023,9,0.12789019859109763,5
AL,5.0,2023,10,0.15986274823887203,5
AL,2.0,2023,11,0.06394509929554881,5
AL,10.0,2023,12,0.31972549647774406,5
AL,4.0,2023,1,0.12789019859109763,6
AL,2.0,2023,2,0.06394509929554881,6
AL,2.0,2023,3,0.06394509929554881,6
AL,2.0,2023,4,0.06394509929554881,6
AL,1.0,2023,5,0.031972549647774406,6
AL,0.0,2023,6,0.0,6
AL,0.0,2023,7,0.0,6
AL,1.0,2023,8,0.031972549647774406,6
AL,1.0,2023,9,0.031972549647774406,6
AL,2.0,2023,10,0.06394509929554881,6
AL,0.0,2023,11,0.0,6
AL,2.0,2023,12,0.06394509929554881,6
AL,15.0,2023,1,0.47958824471661615,7
AL,21.0,2023,2,0.6714235426032625,7
AL,14.0,2023,3,0.4476156950688417,7
AL,6.0,2023,4,0.19183529788664644,7
AL,13.0,2023,5,0.4156431454210673,7
AL,11.0,2023,6,0.35169804612551847,7
AL,19.0,2023,7,0.6074784433077137,7
AL,11.0,2023,8,0.35169804612551847,7
AL,13.0,2023,9,0.4156431454210673,7
AL,17.0,2023,10,0.5435333440121649,7
AL,14.0,2023,11,0.4476156950688417,7
AL,22.0,2023,12,0.7033960922510369,7
AL,3.0,2023,1,0.09591764894332322,8
AL,10.0,2023,2,0.31972549647774406,8
AL,3.0,2023,3,0.09591764894332322,8
AL,5.0,2023,4,0.15986274823887203,8
AL,4.0,2023,5,0.12789019859109763,8
AL,3.0,2023,6,0.09591764894332322,8
AL,4.0,2023,7,0.12789019859109763,8
AL,1.0,2023,8,0.031972549647774406,8
AL,8.0,2023,9,0.25578039718219525,8
AL,5.0,2023,10,0.15986274823887203,8
AL,10.0,2023,11,0.31972549647774406,8
AL,3.0,2023,12,0.09591764894332322,8
AL,63.0,2023,1,2.0142706278097875,9
AL,66.0,2023,2,2.110188276753111,9
AL,54.0,2023,3,1.7265176809798177,9
AL,54.0,2023,4,1.7265176809798177,9
AL,57.0,2023,5,1.8224353299231413,9
AL,59.0,2023,6,1.88638042921869,9
AL,63.0,2023,7,2.0142706278097875,9
AL,68.0,2023,8,2.1741333760486596,9
AL,70.0,2023,9,2.2380784753442087,9
AL,61.0,2023,10,1.9503255285142387,9
AL,49.0,2023,11,1.566654932740946,9
AL,43.0,2023,12,1.3748196348542994,9
AM,1.0,2023,1,0.025370324280947928,1
AM,1.0,2023,2,0.025370324280947928,1
AM,1.0,2023,3,0.025370324280947928,1
AM,2.0,2023,4,0.050740648561895856,1
AM,4.0,2023,5,0.10148129712379171,1
AM,4.0,2023,6,0.10148129712379171,1
AM,1.0,2023,7,0.025370324280947928,1
AM,1.0,2023,8,0.025370324280947928,1
AM,1.0,2023,9,0.025370324280947928,1
AM,1.0,2023,10,0.025370324280947928,1
AM,4.0,2023,11,0.10148129712379171,1
AM,2.0,2023,12,0.050740648561895856,1
AM,103.0,2023,1,2.6131434009376364,2
AM,74.0,2023,2,1.8774039967901466,2
AM,96.0,2023,3,2.435551130971001,2
AM,108.0,2023,4,2.739995022342376,2
AM,115.0,2023,5,2.9175872923090114,2
AM,97.0,2023,6,2.460921455251949,2
AM,115.0,2023,7,2.9175872923090114,2
AM,124.0,2023,8,3.145920210837543,2
AM,101.0,2023,9,2.5624027523757404,2
AM,97.0,2023,10,2.460921455251949,2
AM,120.0,2023,11,3.0444389137137513,2
AM,104.0,2023,12,2.6385137252185844,2
AM,9.0,2023,1,0.22833291852853135,3
AM,4.0,2023,2,0.10148129712379171,3
AM,2.0,2023,3,0.050740648561895856,3
AM,1.0,2023,4,0.025370324280947928,3
AM,1.0,2023,5,0.025370324280947928,3
AM,1.0,2023,6,0.025370324280947928,3
AM,2.0,2023,7,0.050740648561895856,3
AM,3.0,2023,8,0.07611097284284378,3
AM,2.0,2023,9,0.050740648561895856,3
AM,4.0,2023,10,0.10148129712379171,3
AM,4.0,2023,11,0.10148129712379171,3
AM,1.0,2023,12,0.025370324280947928,3
AM,20.0,2023,1,0.5074064856189585,4
AM,20.0,2023,2,0.5074064856189585,4
AM,7.0,2023,3,0.17759226996663546,4
AM,14.0,2023,4,0.3551845399332709,4
AM,9.0,2023,5,0.22833291852853135,4
AM,15.0,2023,6,0.3805548642142189,4
AM,8.0,2023,7,0.20296259424758342,4
AM,10.0,2023,8,0.25370324280947926,4
AM,17.0,2023,9,0.4312955127761148,4
AM,24.0,2023,10,0.6088877827427502,4
AM,12.0,2023,11,0.3044438913713751,4
AM,21.0,2023,12,0.5327768098999065,4
AM,2.0,2023,1,0.050740648561895856,5
AM,0.0,2023,2,0.0,5
AM,0.0,2023,3,0.0,5
AM,0.0,2023,4,0.0,5
AM,0.0,2023,5,0.0,5
AM,2.0,2023,6,0.050740648561895856,5
AM,1.0,2023,7,0.025370324280947928,5
AM,1.0,2023,8,0.025370324280947928,5
AM,1.0,2023,9,0.025370324280947928,5
AM,1.0,2023,10,0.025370324280947928,5
AM,2.0,2023,11,0.050740648561895856,5
AM,1.0,2023,12,0.025370324280947928,5
AM,1.0,2023,1,0.025370324280947928,6
AM,4.0,2023,2,0.10148129712379171,6
AM,8.0,2023,3,0.20296259424758342,6
AM,3.0,2023,4,0.07611097284284378,6
AM,0.0,2023,5,0.0,6
AM,4.0,2023,6,0.10148129712379171,6
AM,7.0,2023,7,0.17759226996663546,6
AM,3.0,2023,8,0.07611097284284378,6
AM,0.0,2023,9,0.0,6
AM,2.0,2023,10,0.050740648561895856,6
AM,2.0,2023,11,0.050740648561895856,6
AM,2.0,2023,12,0.050740648561895856,6
AM,21.0,2023,1,0.5327768098999065,7
AM,15.0,2023,2,0.3805548642142189,7
AM,16.0,2023,3,0.40592518849516684,7
AM,14.0,2023,4,0.3551845399332709,7
AM,17.0,2023,5,0.4312955127761148,7
AM,16.0,2023,6,0.40592518849516684,7
AM,17.0,2023,7,0.4312955127761148,7
AM,12.0,2023,8,0.3044438913713751,7
AM,17.0,2023,9,0.4312955127761148,7
AM,18.0,2023,10,0.4566658370570627,7
AM,19.0,2023,11,0.4820361613380106,7
AM,15.0,2023,12,0.3805548642142189,7
AM,7.0,2023,1,0.17759226996663546,8
AM,2.0,2023,2,0.050740648561895856,8
AM,7.0,2023,3,0.17759226996663546,8
AM,7.0,2023,4,0.17759226996663546,8
AM,6.0,2023,5,0.15222194568568756,8
AM,5.0,2023,6,0.12685162140473963,8
AM,4.0,2023,7,0.10148129712379171,8
AM,5.0,2023,8,0.12685162140473963,8
AM,5.0,2023,9,0.12685162140473963,8
AM,2.0,2023,10,0.050740648561895856,8
AM,3.0,2023,11,0.07611097284284378,8
AM,16.0,2023,12,0.40592518849516684,8
AM,22.0,2023,1,0.5581471341808544,9
AM,10.0,2023,2,0.25370324280947926,9
AM,17.0,2023,3,0.4312955127761148,9
AM,17.0,2023,4,0.4312955127761148,9
AM,15.0,2023,5,0.3805548642142189,9
AM,20.0,2023,6,0.5074064856189585,9
AM,32.0,2023,7,0.8118503769903337,9
AM,24.0,2023,8,0.6088877827427502,9
AM,19.0,2023,9,0.4820361613380106,9
AM,17.0,2023,10,0.4312955127761148,9
AM,25.0,2023,11,0.6342581070236981,9
AM,30.0,2023,12,0.7611097284284378,9
AP,0.0,2023,1,0.0,1
AP,0.0,2023,2,0.0,1
AP,2.0,2023,3,0.2725690587781547,1
AP,0.0,2023,4,0.0,1
AP,0.0,2023,5,0.0,1
AP,1.0,2023,6,0.13628452938907734,1
AP,0.0,2023,7,0.0,1
AP,1.0,2023,8,0.13628452938907734,1
AP,0.0,2023,9,0.0,1
AP,0.0,2023,10,0.0,1
AP,0.0,2023,11,0.0,1
AP,1.0,2023,12,0.13628452938907734,1
AP,36.0,2023,1,4.906243058006784,2
AP,41.0,2023,2,5.587665704952171,2
AP,14.0,2023,3,1.9079834114470826,2
AP,14.0,2023,4,1.9079834114470826,2
AP,22.0,2023,5,2.9982596465597013,2
AP,25.0,2023,6,3.4071132347269333,2
AP,21.0,2023,7,2.8619751171706245,2
AP,28.0,2023,8,3.8159668228941652,2
AP,40.0,2023,9,5.451381175563093,2
AP,18.0,2023,10,2.453121529003392,2
AP,15.0,2023,11,2.04426794083616,2
AP,28.0,2023,12,3.8159668228941652,2
AP,3.0,2023,1,0.40885358816723205,3
AP,1.0,2023,2,0.13628452938907734,3
AP,4.0,2023,3,0.5451381175563094,3
AP,2.0,2023,4,0.2725690587781547,3
AP,2.0,2023,5,0.2725690587781547,3
AP,0.0,2023,6,0.0,3
AP,0.0,2023,7,0.0,3
AP,1.0,2023,8,0.13628452938907734,3
AP,1.0,2023,9,0.13628452938907734,3
AP,2.0,2023,10,0.2725690587781547,3
AP,0.0,2023,11,0.0,3
AP,0.0,2023,12,0.0,3
AP,8.0,2023,1,1.0902762351126187,4
AP,6.0,2023,2,0.8177071763344641,4
AP,5.0,2023,3,0.6814226469453867,4
AP,4.0,2023,4,0.5451381175563094,4
AP,7.0,2023,5,0.9539917057235413,4
AP,8.0,2023,6,1.0902762351126187,4
AP,7.0,2023,7,0.9539917057235413,4
AP,5.0,2023,8,0.6814226469453867,4
AP,9.0,2023,9,1.226560764501696,4
AP,7.0,2023,10,0.9539917057235413,4
AP,15.0,2023,11,2.04426794083616,4
AP,7.0,2023,12,0.9539917057235413,4
AP,0.0,2023,1,0.0,5
AP,1.0,2023,2,0.13628452938907734,5
AP,1.0,2023,3,0.13628452938907734,5
AP,0.0,2023,4,0.0,5
AP,1.0,2023,5,0.13628452938907734,5
AP,2.0,2023,6,0.2725690587781547,5
AP,2.0,2023,7,0.2725690587781547,5
AP,2.0,2023,8,0.2725690587781547,5
AP,0.0,2023,9,0.0,5
AP,1.0,2023,10,0.13628452938907734,5
AP,0.0,2023,11,0.0,5
AP,2.0,2023,12,0.2725690587781547,5
AP,1.0,2023,1,0.13628452938907734,6
AP,0.0,2023,2,0.0,6
AP,0.0,2023,3,0.0,6
AP,2.0,2023,4,0.2725690587781547,6
AP,3.0,2023,5,0.40885358816723205,6
AP,2.0,2023,6,0.2725690587781547,6
AP,2.0,2023,7,0.2725690587781547,6
AP,0.0,2023,8,0.0,6
AP,1.0,2023,9,0.13628452938907734,6
AP,1.0,2023,10,0.13628452938907734,6
AP,1.0,2023,11,0.13628452938907734,6
AP,0.0,2023,12,0.0,6
AP,9.0,2023,1,1.226560764501696,7
AP,6.0,2023,2,0.8177071763344641,7
AP,2.0,2023,3,0.2725690587781547,7
AP,5.0,2023,4,0.6814226469453867,7
AP,7.0,2023,5,0.9539917057235413,7
AP,7.0,2023,6,0.9539917057235413,7
AP,8.0,2023,7,1.0902762351126187,7
AP,5.0,2023,8,0.6814226469453867,7
AP,7.0,2023,9,0.9539917057235413,7
AP,6.0,2023,10,0.8177071763344641,7
AP,7.0,2023,11,0.9539917057235413,7
AP,9.0,2023,12,1.226560764501696,7
AP,3.0,2023,1,0.40885358816723205,8
AP,5.0,2023,2,0.6814226469453867,8
AP,1.0,2023,3,0.13628452938907734,8
AP,2.0,2023,4,0.2725690587781547,8
AP,4.0,2023,5,0.5451381175563094,8
AP,5.0,2023,6,0.6814226469453867,8
AP,2.0,2023,7,0.2725690587781547,8
AP,5.0,2023,8,0.6814226469453867,8
AP,2.0,2023,9,0.2725690587781547,8
AP,7.0,2023,10,0.9539917057235413,8
AP,2.0,2023,11,0.2725690587781547,8
AP,6.0,2023,12,0.8177071763344641,8
AP,5.0,2023,1,0.6814226469453867,9
AP,7.0,2023,2,0.9539917057235413,9
AP,1.0,2023,3,0.13628452938907734,9
AP,0.0,2023,4,0.0,9
AP,0.0,2023,5,0.0,9
AP,24.0,2023,6,3.2708287053378564,9
AP,29.0,2023,7,3.952251352283243,9
AP,32.0,2023,8,4.361104940450475,9
AP,18.0,2023,9,2.453121529003392,9
AP,33.0,2023,10,4.497389469839552,9
AP,19.0,2023,11,2.5894060583924694,9
AP,29.0,2023,12,3.952251352283243,9
BA,8.0,2023,1,0.05657058106330913,1
BA,6.0,2023,2,0.042427935797481844,1
BA,7.0,2023,3,0.04949925843039548,1
BA,11.0,2023,4,0.07778454896205005,1
BA,10.0,2023,5,0.07071322632913642,1
BA,7.0,2023,6,0.04949925843039548,1
BA,8.0,2023,7,0.05657058106330913,1
BA,11.0,2023,8,0.07778454896205005,1
BA,11.0,2023,9,0.07778454896205005,1
BA,7.0,2023,10,0.04949925843039548,1
BA,16.0,2023,11,0.11314116212661826,1
BA,13.0,2023,12,0.09192719422787733,1
BA,427.0,2023,1,3.0194547642541245,2
BA,400.0,2023,2,2.828529053165456,2
BA,401.0,2023,3,2.8356003757983697,2
BA,417.0,2023,4,2.9487415379249886,2
BA,410.0,2023,5,2.899242279494593,2
BA,355.0,2023,6,2.5103195346843425,2
BA,366.0,2023,7,2.5881040836463924,2
BA,398.0,2023,8,2.814386407899629,2
BA,335.0,2023,9,2.36889308202607,2
BA,371.0,2023,10,2.6234606968109606,2
BA,351.0,2023,11,2.482034244152688,2
BA,383.0,2023,12,2.7083165684059245,2
BA,13.0,2023,1,0.09192719422787733,3
BA,4.0,2023,2,0.028285290531654565,3
BA,6.0,2023,3,0.042427935797481844,3
BA,9.0,2023,4,0.06364190369622277,3
BA,6.0,2023,5,0.042427935797481844,3
BA,6.0,2023,6,0.042427935797481844,3
BA,4.0,2023,7,0.028285290531654565,3
BA,5.0,2023,8,0.03535661316456821,3
BA,7.0,2023,9,0.04949925843039548,3
BA,8.0,2023,10,0.05657058106330913,3
BA,6.0,2023,11,0.042427935797481844,3
BA,7.0,2023,12,0.04949925843039548,3
BA,65.0,2023,1,0.4596359711393867,4
BA,82.0,2023,2,0.5798484558989185,4
BA,57.0,2023,3,0.40306539007607756,4
BA,76.0,2023,4,0.5374205201014367,4
BA,56.0,2023,5,0.39599406744316384,4
BA,73.0,2023,6,0.5162065522026957,4
BA,86.0,2023,7,0.6081337464305732,4
BA,72.0,2023,8,0.5091352295697822,4
BA,67.0,2023,9,0.4737786164052139,4
BA,94.0,2023,10,0.6647043274938823,4
BA,78.0,2023,11,0.5515631653672639,4
BA,77.0,2023,12,0.5444918427343504,4
BA,38.0,2023,1,0.26871026005071835,5
BA,37.0,2023,2,0.2616389374178047,5
BA,38.0,2023,3,0.26871026005071835,5
BA,34.0,2023,4,0.2404249695190638,5
BA,47.0,2023,5,0.33235216374694115,5
BA,61.0,2023,6,0.43135068060773213,5
BA,66.0,2023,7,0.4667072937723003,5
BA,43.0,2023,8,0.3040668732152866,5
BA,44.0,2023,9,0.3111381958482002,5
BA,56.0,2023,10,0.39599406744316384,5
BA,45.0,2023,11,0.31820951848111384,5
BA,51.0,2023,12,0.36063745427859567,5
BA,5.0,2023,1,0.03535661316456821,6
BA,8.0,2023,2,0.05657058106330913,6
BA,9.0,2023,3,0.06364190369622277,6
BA,5.0,2023,4,0.03535661316456821,6
BA,7.0,2023,5,0.04949925843039548,6
BA,6.0,2023,6,0.042427935797481844,6
BA,5.0,2023,7,0.03535661316456821,6
BA,6.0,2023,8,0.042427935797481844,6
BA,3.0,2023,9,0.021213967898740922,6
BA,3.0,2023,10,0.021213967898740922,6
BA,8.0,2023,11,0.05657058106330913,6
BA,4.0,2023,12,0.028285290531654565,6
BA,70.0,2023,1,0.4949925843039548,7
BA,64.0,2023,2,0.45256464850647304,7
BA,59.0,2023,3,0.4172080353419048,7
BA,88.0,2023,4,0.6222763916964004,7
BA,86.0,2023,5,0.6081337464305732,7
BA,52.0,2023,6,0.3677087769115093,7
BA,62.0,2023,7,0.43842200324064573,7
BA,76.0,2023,8,0.5374205201014367,7
BA,66.0,2023,9,0.4667072937723003,7
BA,62.0,2023,10,0.43842200324064573,7
BA,63.0,2023,11,0.44549332587355933,7
BA,79.0,2023,12,0.5586344880001777,7
BA,17.0,2023,1,0.1202124847595319,8
BA,12.0,2023,2,0.08485587159496369,8
BA,14.0,2023,3,0.09899851686079096,8
BA,22.0,2023,4,0.1555690979241001,8
BA,9.0,2023,5,0.06364190369622277,8
BA,20.0,2023,6,0.14142645265827283,8
BA,22.0,2023,7,0.1555690979241001,8
BA,9.0,2023,8,0.06364190369622277,8
BA,8.0,2023,9,0.05657058106330913,8
BA,14.0,2023,10,0.09899851686079096,8
BA,20.0,2023,11,0.14142645265827283,8
BA,16.0,2023,12,0.11314116212661826,8
BA,252.0,2023,1,1.7819733034942373,9
BA,206.0,2023,2,1.45669246238021,9
BA,224.0,2023,3,1.5839762697726554,9
BA,234.0,2023,4,1.654689496101792,9
BA,234.0,2023,5,1.654689496101792,9
BA,179.0,2023,6,1.2657667512915418,9
BA,216.0,2023,7,1.5274056887093466,9
BA,206.0,2023,8,1.45669246238021,9
BA,202.0,2023,9,1.4284071718485556,9
BA,265.0,2023,10,1.8739004977221148,9
BA,256.0,2023,11,1.8102585940258922,9
BA,229.0,2023,12,1.6193328829372238,9
CE,7.0,2023,1,0.07959106565273713,1
CE,1.0,2023,2,0.011370152236105303,1
CE,4.0,2023,3,0.045480608944421214,1
CE,5.0,2023,4,0.056850761180526524,1
CE,1.0,2023,5,0.011370152236105303,1
CE,5.0,2023,6,0.056850761180526524,1
CE,5.0,2023,7,0.056850761180526524,1
CE,4.0,2023,8,0.045480608944421214,1
CE,2.0,2023,9,0.022740304472210607,1
CE,5.0,2023,10,0.056850761180526524,1
CE,2.0,2023,11,0.022740304472210607,1
CE,1.0,2023,12,0.011370152236105303,1
CE,244.0,2023,1,2.774317145609694,2
CE,243.0,2023,2,2.762946993373589,2
CE,221.0,2023,3,2.5128036441792725,2
CE,209.0,2023,4,2.3763618173460084,2
CE,225.0,2023,5,2.5582842531236936,2
CE,205.0,2023,6,2.3308812084015877,2
CE,232.0,2023,7,2.6378753187764308,2
CE,248.0,2023,8,2.8197977545541155,2
CE,235.0,2023,9,2.6719857754847465,2
CE,284.0,2023,10,3.2291232350539065,2
CE,284.0,2023,11,3.2291232350539065,2
CE,263.0,2023,12,2.990350038095695,2
CE,1.0,2023,1,0.011370152236105303,3
CE,4.0,2023,2,0.045480608944421214,3
CE,0.0,2023,3,0.0,3
CE,0.0,2023,4,0.0,3
CE,1.0,2023,5,0.011370152236105303,3
CE,1.0,2023,6,0.011370152236105303,3
CE,1.0,2023,7,0.011370152236105303,3
CE,2.0,2023,8,0.022740304472210607,3
CE,0.0,2023,9,0.0,3
CE,0.0,2023,10,0.0,3
CE,0.0,2023,11,0.0,3
CE,1.0,2023,12,0.011370152236105303,3
CE,159.0,2023,1,1.8078542055407436,4
CE,118.0,2023,2,1.341677963860426,4
CE,112.0,2023,3,1.273457050443794,4
CE,112.0,2023,4,1.273457050443794,4
CE,135.0,2023,5,1.534970551874216,4
CE,141.0,2023,6,1.6031914652908479,4
CE,175.0,2023,7,1.9897766413184284,4
CE,160.0,2023,8,1.8192243577768488,4
CE,132.0,2023,9,1.5008600951659001,4
CE,167.0,2023,10,1.898815423429586,4
CE,161.0,2023,11,1.830594510012954,4
CE,160.0,2023,12,1.8192243577768488,4
CE,11.0,2023,1,0.12507167459715834,5
CE,10.0,2023,2,0.11370152236105305,5
CE,14.0,2023,3,0.15918213130547426,5
CE,9.0,2023,4,0.10233137012494772,5
CE,10.0,2023,5,0.11370152236105305,5
CE,13.0,2023,6,0.14781197906936897,5
CE,14.0,2023,7,0.15918213130547426,5
CE,9.0,2023,8,0.10233137012494772,5
CE,6.0,2023,9,0.06822091341663183,5
CE,15.0,2023,10,0.17055228354157956,5
CE,11.0,2023,11,0.12507167459715834,5
CE,13.0,2023,12,0.14781197906936897,5
CE,0.0,2023,1,0.0,6
CE,3.0,2023,2,0.03411045670831592,6
CE,2.0,2023,3,0.022740304472210607,6
CE,3.0,2023,4,0.03411045670831592,6
CE,2.0,2023,5,0.022740304472210607,6
CE,0.0,2023,6,0.0,6
CE,4.0,2023,7,0.045480608944421214,6
CE,1.0,2023,8,0.011370152236105303,6
CE,3.0,2023,9,0.03411045670831592,6
CE,4.0,2023,10,0.045480608944421214,6
CE,1.0,2023,11,0.011370152236105303,6
CE,1.0,2023,12,0.011370152236105303,6
CE,69.0,2023,1,0.7845405042912661,7
CE,53.0,2023,2,0.6026180685135811,7
CE,58.0,2023,3,0.6594688296941077,7
CE,59.0,2023,4,0.670838981930213,7
CE,68.0,2023,5,0.7731703520551606,7
CE,56.0,2023,6,0.636728525221897,7
CE,62.0,2023,7,0.7049494386385289,7
CE,62.0,2023,8,0.7049494386385289,7
CE,64.0,2023,9,0.7276897431107394,7
CE,74.0,2023,10,0.8413912654717925,7
CE,65.0,2023,11,0.7390598953468448,7
CE,67.0,2023,12,0.7618001998190554,7
CE,8.0,2023,1,0.09096121788884243,8
