uf,soma_total_vitimas,ano,mes,vitimas_escala,crime_enum
AC,10.0,2025,10,1.1307458852157237,4
AC,14.0,2025,11,1.5830442393020132,4
AC,9.0,2025,12,1.0176712966941512,4
AC,2.0,2025,1,0.22614917704314474,5
AC,2.0,2025,2,0.22614917704314474,5
AC,2.0,2025,3,0.22614917704314474,5
AC,3.0,2025,4,0.3392237655647171,5
AC,1.0,2025,5,0.11307458852157237,5
AC,2.0,2025,6,0.22614917704314474,5
AC,1.0,2025,7,0.11307458852157237,5
AC,4.0,2025,8,0.4522983540862895,5
AC,3.0,2025,9,0.3392237655647171,5
AC,2.0,2025,10,0.22614917704314474,5
AC,3.0,2025,11,0.3392237655647171,5
AC,4.0,2025,12,0.4522983540862895,5
AC,1.0,2025,1,0.11307458852157237,6
AC,0.0,2025,2,0.0,6
AC,0.0,2025,3,0.0,6
AC,2.0,2025,4,0.22614917704314474,6
AC,0.0,2025,5,0.0,6
AC,0.0,2025,6,0.0,6
AC,1.0,2025,7,0.11307458852157237,6
AC,0.0,2025,8,0.0,6
AC,0.0,2025,9,0.0,6
AC,0.0,2025,10,0.0,6
AC,1.0,2025,11,0.11307458852157237,6
AC,1.0,2025,12,0.11307458852157237,6
AC,8.0,2025,1,0.904596708172579,7
AC,13.0,2025,2,1.469969650780441,7
AC,6.0,2025,3,0.6784475311294342,7
AC,12.0,2025,4,1.3568950622588685,7
AC,9.0,2025,5,1.0176712966941512,7
AC,10.0,2025,6,1.1307458852157237,7
AC,8.0,2025,7,0.904596708172579,7
AC,8.0,2025,8,0.904596708172579,7
AC,7.0,2025,9,0.7915221196510066,7
AC,3.0,2025,10,0.3392237655647171,7
AC,7.0,2025,11,0.7915221196510066,7
AC,10.0,2025,12,1.1307458852157237,7
AC,5.0,2025,1,0.5653729426078619,8
AC,2.0,2025,2,0.22614917704314474,8
AC,3.0,2025,3,0.3392237655647171,8
AC,7.0,2025,4,0.7915221196510066,8
AC,5.0,2025,5,0.5653729426078619,8
AC,8.0,2025,6,0.904596708172579,8
AC,3.0,2025,7,0.3392237655647171,8
AC,3.0,2025,8,0.3392237655647171,8
AC,1.0,2025,9,0.11307458852157237,8
AC,6.0,2025,10,0.6784475311294342,8
AC,5.0,2025,11,0.5653729426078619,8
AC,3.0,2025,12,0.3392237655647171,8
AC,25.0,2025,1,2.8268647130393094,9
AC,37.0,2025,2,4.183759775298178,9
AC,18.0,2025,3,2.0353425933883025,9
AC,15.0,2025,4,1.6961188278235857,9
AC,30.0,2025,5,3.3922376556471714,9
AC,21.0,2025,6,2.37456635895302,9
AC,16.0,2025,7,1.809193416345158,9
AC,25.0,2025,8,2.8268647130393094,9
AC,13.0,2025,9,1.469969650780441,9
AC,32.0,2025,10,3.618386832690316,9
AC,30.0,2025,11,3.3922376556471714,9
AC,20.0,2025,12,2.2614917704314474,9
AL,1.0,2025,1,0.031047724077634214,1
AL,2.0,2025,2,0.06209544815526843,1
AL,3.0,2025,3,0.09314317223290264,1
AL,2.0,2025,4,0.06209544815526843,1
AL,4.0,2025,5,0.12419089631053686,1
AL,0.0,2025,6,0.0,1
AL,2.0,2025,7,0.06209544815526843,1
AL,3.0,2025,8,0.09314317223290264,1
AL,2.0,2025,9,0.06209544815526843,1
AL,4.0,2025,10,0.12419089631053686,1
AL,2.0,2025,11,0.06209544815526843,1
AL,4.0,2025,12,0.12419089631053686,1
AL,97.0,2025,1,3.0116292355305188,2
AL,75.0,2025,2,2.328579305822566,2
AL,80.0,2025,3,2.483817926210737,2
AL,80.0,2025,4,2.483817926210737,2
AL,87.0,2025,5,2.7011519947541762,2
AL,74.0,2025,6,2.2975315817449316,2
AL,71.0,2025,7,2.2043884095120294,2
AL,70.0,2025,8,2.173340685434395,2
AL,66.0,2025,9,2.049149789123858,2
AL,72.0,2025,10,2.2354361335896633,2
AL,56.0,2025,11,1.738672548347516,2
AL,75.0,2025,12,2.328579305822566,2
AL,1.0,2025,1,0.031047724077634214,3
AL,1.0,2025,2,0.031047724077634214,3
AL,0.0,2025,3,0.0,3
AL,1.0,2025,4,0.031047724077634214,3
AL,0.0,2025,5,0.0,3
AL,2.0,2025,6,0.06209544815526843,3
AL,0.0,2025,7,0.0,3
AL,1.0,2025,8,0.031047724077634214,3
AL,0.0,2025,9,0.0,3
AL,0.0,2025,10,0.0,3
AL,0.0,2025,11,0.0,3
AL,2.0,2025,12,0.06209544815526843,3
AL,42.0,2025,1,1.304004411260637,4
AL,25.0,2025,2,0.7761931019408553,4
AL,35.0,2025,3,1.0866703427171975,4
AL,31.0,2025,4,0.9624794464066606,4
AL,24.0,2025,5,0.7451453778632211,4
AL,25.0,2025,6,0.7761931019408553,4
AL,28.0,2025,7,0.869336274173758,4
AL,26.0,2025,8,0.8072408260184896,4
AL,20.0,2025,9,0.6209544815526843,4
AL,17.0,2025,10,0.5278113093197816,4
AL,33.0,2025,11,1.024574894561929,4
AL,27.0,2025,12,0.8382885500961238,4
AL,11.0,2025,1,0.3415249648539763,5
AL,11.0,2025,2,0.3415249648539763,5
AL,3.0,2025,3,0.09314317223290264,5
AL,9.0,2025,4,0.2794295166987079,5
AL,7.0,2025,5,0.2173340685434395,5
AL,7.0,2025,6,0.2173340685434395,5
AL,11.0,2025,7,0.3415249648539763,5
AL,12.0,2025,8,0.37257268893161055,5
AL,6.0,2025,9,0.18628634446580528,5
AL,1.0,2025,10,0.031047724077634214,5
AL,8.0,2025,11,0.2483817926210737,5
AL,10.0,2025,12,0.31047724077634214,5
AL,1.0,2025,1,0.031047724077634214,6
AL,0.0,2025,2,0.0,6
AL,1.0,2025,3,0.031047724077634214,6
AL,0.0,2025,4,0.0,6
AL,2.0,2025,5,0.06209544815526843,6
AL,0.0,2025,6,0.0,6
AL,2.0,2025,7,0.06209544815526843,6
AL,0.0,2025,8,0.0,6
AL,0.0,2025,9,0.0,6
AL,0.0,2025,10,0.0,6
AL,0.0,2025,11,0.0,6
AL,0.0,2025,12,0.0,6
AL,9.0,2025,1,0.2794295166987079,7
AL,15.0,2025,2,0.46571586116451313,7
AL,22.0,2025,3,0.6830499297079526,7
AL,9.0,2025,4,0.2794295166987079,7
AL,16.0,2025,5,0.4967635852421474,7
AL,16.0,2025,6,0.4967635852421474,7
AL,13.0,2025,7,0.4036204130092448,7
AL,12.0,2025,8,0.37257268893161055,7
AL,16.0,2025,9,0.4967635852421474,7
AL,19.0,2025,10,0.5899067574750501,7
AL,24.0,2025,11,0.7451453778632211,7
AL,22.0,2025,12,0.6830499297079526,7
AL,4.0,2025,1,0.12419089631053686,8
AL,11.0,2025,2,0.3415249648539763,8
AL,8.0,2025,3,0.2483817926210737,8
AL,6.0,2025,4,0.18628634446580528,8
AL,4.0,2025,5,0.12419089631053686,8
AL,3.0,2025,6,0.09314317223290264,8
AL,6.0,2025,7,0.18628634446580528,8
AL,7.0,2025,8,0.2173340685434395,8
AL,2.0,2025,9,0.06209544815526843,8
AL,4.0,2025,10,0.12419089631053686,8
AL,5.0,2025,11,0.15523862038817107,8
AL,7.0,2025,12,0.2173340685434395,8
AL,53.0,2025,1,1.6455293761146133,9
AL,47.0,2025,2,1.459243031648808,9
AL,70.0,2025,3,2.173340685434395,9
AL,79.0,2025,4,2.452770202133103,9
AL,69.0,2025,5,2.1422929613567607,9
AL,49.0,2025,6,1.5213384798040765,9
AL,57.0,2025,7,1.7697202724251502,9
AL,77.0,2025,8,2.3906747539778346,9
AL,48.0,2025,9,1.4902907557264422,9
AL,75.0,2025,10,2.328579305822566,9
AL,70.0,2025,11,2.173340685434395,9
AL,75.0,2025,12,2.328579305822566,9
AM,1.0,2025,1,0.023139492264004947,1
AM,2.0,2025,2,0.046278984528009895,1
AM,0.0,2025,3,0.0,1
AM,0.0,2025,4,0.0,1
AM,1.0,2025,5,0.023139492264004947,1
AM,2.0,2025,6,0.046278984528009895,1
AM,3.0,2025,7,0.06941847679201484,1
AM,3.0,2025,8,0.06941847679201484,1
AM,2.0,2025,9,0.046278984528009895,1
AM,2.0,2025,10,0.046278984528009895,1
AM,1.0,2025,11,0.023139492264004947,1
AM,3.0,2025,12,0.06941847679201484,1
AM,64.0,2025,1,1.4809275048963166,2
AM,56.0,2025,2,1.295811566784277,2
AM,49.0,2025,3,1.1338351209362423,2
AM,48.0,2025,4,1.1106956286722374,2
AM,75.0,2025,5,1.735461919800371,2
AM,68.0,2025,6,1.5734854739523363,2
AM,63.0,2025,7,1.4577880126323115,2
AM,68.0,2025,8,1.5734854739523363,2
AM,56.0,2025,9,1.295811566784277,2
AM,56.0,2025,10,1.295811566784277,2
AM,54.0,2025,11,1.249532582256267,2
AM,51.0,2025,12,1.1801141054642523,2
AM,2.0,2025,1,0.046278984528009895,3
AM,1.0,2025,2,0.023139492264004947,3
AM,4.0,2025,3,0.09255796905601979,3
AM,1.0,2025,4,0.023139492264004947,3
AM,0.0,2025,5,0.0,3
AM,0.0,2025,6,0.0,3
AM,1.0,2025,7,0.023139492264004947,3
AM,1.0,2025,8,0.023139492264004947,3
AM,1.0,2025,9,0.023139492264004947,3
AM,0.0,2025,10,0.0,3
AM,1.0,2025,11,0.023139492264004947,3
AM,2.0,2025,12,0.046278984528009895,3
AM,14.0,2025,1,0.3239528916960692,4
AM,9.0,2025,2,0.20825543037604452,4
AM,15.0,2025,3,0.3470923839600742,4
AM,16.0,2025,4,0.37023187622407916,4
AM,24.0,2025,5,0.5553478143361187,4
AM,8.0,2025,6,0.18511593811203958,4
AM,16.0,2025,7,0.37023187622407916,4
AM,15.0,2025,8,0.3470923839600742,4
AM,15.0,2025,9,0.3470923839600742,4
AM,16.0,2025,10,0.37023187622407916,4
AM,15.0,2025,11,0.3470923839600742,4
AM,15.0,2025,12,0.3470923839600742,4
AM,2.0,2025,1,0.046278984528009895,5
AM,0.0,2025,2,0.0,5
AM,5.0,2025,3,0.11569746132002473,5
AM,0.0,2025,4,0.0,5
AM,3.0,2025,5,0.06941847679201484,5
AM,0.0,2025,6,0.0,5
AM,4.0,2025,7,0.09255796905601979,5
AM,3.0,2025,8,0.06941847679201484,5
AM,2.0,2025,9,0.046278984528009895,5
AM,2.0,2025,10,0.046278984528009895,5
AM,3.0,2025,11,0.06941847679201484,5
AM,2.0,2025,12,0.046278984528009895,5
AM,1.0,2025,1,0.023139492264004947,6
AM,2.0,2025,2,0.046278984528009895,6
AM,1.0,2025,3,0.023139492264004947,6
AM,1.0,2025,4,0.023139492264004947,6
AM,0.0,2025,5,0.0,6
AM,0.0,2025,6,0.0,6
AM,0.0,2025,7,0.0,6
AM,4.0,2025,8,0.09255796905601979,6
AM,3.0,2025,9,0.06941847679201484,6
AM,3.0,2025,10,0.06941847679201484,6
AM,0.0,2025,11,0.0,6
AM,2.0,2025,12,0.046278984528009895,6
AM,11.0,2025,1,0.25453441490405443,7
AM,15.0,2025,2,0.3470923839600742,7
AM,27.0,2025,3,0.6247662911281335,7
AM,15.0,2025,4,0.3470923839600742,7
AM,18.0,2025,5,0.41651086075208904,7
AM,21.0,2025,6,0.4859293375441039,7
AM,29.0,2025,7,0.6710452756561435,7
AM,20.0,2025,8,0.4627898452800989,7
AM,20.0,2025,9,0.4627898452800989,7
AM,15.0,2025,10,0.3470923839600742,7
AM,15.0,2025,11,0.3470923839600742,7
AM,20.0,2025,12,0.4627898452800989,7
AM,5.0,2025,1,0.11569746132002473,8
AM,11.0,2025,2,0.25453441490405443,8
AM,8.0,2025,3,0.18511593811203958,8
AM,8.0,2025,4,0.18511593811203958,8
AM,9.0,2025,5,0.20825543037604452,8
AM,8.0,2025,6,0.18511593811203958,8
AM,11.0,2025,7,0.25453441490405443,8
AM,12.0,2025,8,0.27767390716805934,8
AM,7.0,2025,9,0.1619764458480346,8
AM,11.0,2025,10,0.25453441490405443,8
AM,8.0,2025,11,0.18511593811203958,8
AM,11.0,2025,12,0.25453441490405443,8
AM,45.0,2025,1,1.0412771518802226,9
AM,53.0,2025,2,1.2263930899922622,9
AM,52.0,2025,3,1.2032535977282572,9
AM,33.0,2025,4,0.7636032447121632,9
AM,52.0,2025,5,1.2032535977282572,9
AM,56.0,2025,6,1.295811566784277,9
AM,45.0,2025,7,1.0412771518802226,9
AM,78.0,2025,8,1.8048803965923859,9
AM,62.0,2025,9,1.4346485203683066,9
AM,51.0,2025,10,1.1801141054642523,9
AM,57.0,2025,11,1.3189510590482818,9
AM,58.0,2025,12,1.342090551312287,9
AP,0.0,2025,1,0.0,1
AP,1.0,2025,2,0.12398994689510574,1
AP,1.0,2025,3,0.12398994689510574,1
AP,2.0,2025,4,0.2479798937902115,1
AP,0.0,2025,5,0.0,1
AP,2.0,2025,6,0.2479798937902115,1
AP,0.0,2025,7,0.0,1
AP,0.0,2025,8,0.0,1
AP,0.0,2025,9,0.0,1
AP,1.0,2025,10,0.12398994689510574,1
AP,1.0,2025,11,0.12398994689510574,1
AP,1.0,2025,12,0.12398994689510574,1
AP,23.0,2025,1,2.851768778587432,2
AP,17.0,2025,2,2.107829097216798,2
AP,13.0,2025,3,1.6118693096363745,2
AP,17.0,2025,4,2.107829097216798,2
AP,18.0,2025,5,2.2318190441119032,2
AP,7.0,2025,6,0.8679296282657403,2
AP,16.0,2025,7,1.983839150321692,2
AP,15.0,2025,8,1.859849203426586,2
AP,11.0,2025,9,1.3638894158461632,2
AP,17.0,2025,10,2.107829097216798,2
AP,15.0,2025,11,1.859849203426586,2
AP,16.0,2025,12,1.983839150321692,2
AP,1.0,2025,1,0.12398994689510574,3
AP,0.0,2025,2,0.0,3
AP,0.0,2025,3,0.0,3
AP,2.0,2025,4,0.2479798937902115,3
AP,1.0,2025,5,0.12398994689510574,3
AP,0.0,2025,6,0.0,3
AP,0.0,2025,7,0.0,3
AP,0.0,2025,8,0.0,3
AP,0.0,2025,9,0.0,3
AP,2.0,2025,10,0.2479798937902115,3
AP,0.0,2025,11,0.0,3
AP,0.0,2025,12,0.0,3
AP,7.0,2025,1,0.8679296282657403,4
AP,0.0,2025,2,0.0,4
AP,13.0,2025,3,1.6118693096363745,4
AP,6.0,2025,4,0.7439396813706345,4
AP,6.0,2025,5,0.7439396813706345,4
AP,2.0,2025,6,0.2479798937902115,4
AP,10.0,2025,7,1.2398994689510576,4
AP,6.0,2025,8,0.7439396813706345,4
AP,9.0,2025,9,1.1159095220559516,4
AP,9.0,2025,10,1.1159095220559516,4
AP,13.0,2025,11,1.6118693096363745,4
AP,6.0,2025,12,0.7439396813706345,4
AP,1.0,2025,1,0.12398994689510574,5
AP,0.0,2025,2,0.0,5
AP,5.0,2025,3,0.6199497344755288,5
AP,0.0,2025,4,0.0,5
AP,2.0,2025,5,0.2479798937902115,5
AP,0.0,2025,6,0.0,5
AP,1.0,2025,7,0.12398994689510574,5
AP,1.0,2025,8,0.12398994689510574,5
AP,3.0,2025,9,0.37196984068531724,5
AP,0.0,2025,10,0.0,5
AP,1.0,2025,11,0.12398994689510574,5
AP,0.0,2025,12,0.0,5
AP,1.0,2025,1,0.12398994689510574,6
AP,2.0,2025,2,0.2479798937902115,6
AP,0.0,2025,3,0.0,6
AP,0.0,2025,4,0.0,6
AP,0.0,2025,5,0.0,6
AP,1.0,2025,6,0.12398994689510574,6
AP,0.0,2025,7,0.0,6
AP,0.0,2025,8,0.0,6
AP,0.0,2025,9,0.0,6
AP,0.0,2025,10,0.0,6
AP,0.0,2025,11,0.0,6
AP,0.0,2025,12,0.0,6
AP,4.0,2025,1,0.495959787580423,7
AP,2.0,2025,2,0.2479798937902115,7
AP,3.0,2025,3,0.37196984068531724,7
AP,4.0,2025,4,0.495959787580423,7
AP,9.0,2025,5,1.1159095220559516,7
AP,13.0,2025,6,1.6118693096363745,7
AP,5.0,2025,7,0.6199497344755288,7
AP,8.0,2025,8,0.991919575160846,7
AP,9.0,2025,9,1.1159095220559516,7
AP,8.0,2025,10,0.991919575160846,7
AP,4.0,2025,11,0.495959787580423,7
AP,6.0,2025,12,0.7439396813706345,7
AP,8.0,2025,1,0.991919575160846,8
AP,1.0,2025,2,0.12398994689510574,8
AP,8.0,2025,3,0.991919575160846,8
AP,4.0,2025,4,0.495959787580423,8
AP,6.0,2025,5,0.7439396813706345,8
AP,6.0,2025,6,0.7439396813706345,8
AP,2.0,2025,7,0.2479798937902115,8
AP,10.0,2025,8,1.2398994689510576,8
AP,2.0,2025,9,0.2479798937902115,8
AP,5.0,2025,10,0.6199497344755288,8
AP,5.0,2025,11,0.6199497344755288,8
AP,3.0,2025,12,0.37196984068531724,8
AP,21.0,2025,1,2.6037888847972206,9
AP,24.0,2025,2,2.975758725482538,9
AP,14.0,2025,3,1.7358592565314805,9
AP,33.0,2025,4,4.09166824753849,9
AP,21.0,2025,5,2.6037888847972206,9
AP,10.0,2025,6,1.2398994689510576,9
AP,16.0,2025,7,1.983839150321692,9
AP,14.0,2025,8,1.7358592565314805,9
AP,25.0,2025,9,3.0997486723776437,9
AP,22.0,2025,10,2.7277788316923264,9
AP,21.0,2025,11,2.6037888847972206,9
AP,27.0,2025,12,3.347728566167855,9
BA,8.0,2025,1,0.053796315181044434,1
BA,10.0,2025,2,0.06724539397630555,1
BA,5.0,2025,3,0.033622696988152775,1
BA,13.0,2025,4,0.08741901216919722,1
BA,8.0,2025,5,0.053796315181044434,1
BA,7.0,2025,6,0.04707177578341388,1
BA,5.0,2025,7,0.033622696988152775,1
BA,9.0,2025,8,0.060520854578674996,1
BA,7.0,2025,9,0.04707177578341388,1
BA,10.0,2025,10,0.06724539397630555,1
BA,12.0,2025,11,0.08069447277156666,1
BA,8.0,2025,12,0.053796315181044434,1
BA,376.0,2025,1,2.5284268135090886,2
BA,322.0,2025,2,2.1653016860370387,2
BA,342.0,2025,3,2.29979247398965,2
BA,318.0,2025,4,2.138403528446516,2
BA,290.0,2025,5,1.9501164253128607,2
BA,309.0,2025,6,2.0778826738678413,2
BA,304.0,2025,7,2.0442599768796885,2
BA,308.0,2025,8,2.071158134470211,2
BA,274.0,2025,9,1.842523794950772,2
BA,269.0,2025,10,1.8089010979626194,2
BA,258.0,2025,11,1.7349311645886831,2
BA,293.0,2025,12,1.9702900435057524,2
BA,10.0,2025,1,0.06724539397630555,3
BA,7.0,2025,2,0.04707177578341388,3
BA,8.0,2025,3,0.053796315181044434,3
BA,8.0,2025,4,0.053796315181044434,3
BA,7.0,2025,5,0.04707177578341388,3
BA,2.0,2025,6,0.013449078795261108,3
BA,4.0,2025,7,0.026898157590522217,3
BA,3.0,2025,8,0.020173618192891665,3
BA,5.0,2025,9,0.033622696988152775,3
BA,11.0,2025,10,0.07396993337393609,3
BA,6.0,2025,11,0.04034723638578333,3
BA,7.0,2025,12,0.04707177578341388,3
BA,68.0,2025,1,0.4572686790388777,4
BA,84.0,2025,2,0.5648613094009666,4
BA,55.0,2025,3,0.3698496668696805,4
BA,54.0,2025,4,0.36312512747204995,4
BA,64.0,2025,5,0.43037052144835547,4
BA,77.0,2025,6,0.5177895336175528,4
BA,66.0,2025,7,0.4438196002436166,4
BA,67.0,2025,8,0.4505441396412472,4
BA,68.0,2025,9,0.4572686790388777,4
BA,57.0,2025,10,0.38329874566494165,4
BA,70.0,2025,11,0.47071775783413883,4
BA,65.0,2025,12,0.4370950608459861,4
BA,42.0,2025,1,0.2824306547004833,5
BA,37.0,2025,2,0.24880795771233055,5
BA,46.0,2025,3,0.3093288122910055,5
BA,46.0,2025,4,0.3093288122910055,5
BA,52.0,2025,5,0.34967604867678886,5
BA,61.0,2025,6,0.4101969032554638,5
BA,52.0,2025,7,0.34967604867678886,5
BA,42.0,2025,8,0.2824306547004833,5
BA,48.0,2025,9,0.32277789108626664,5
BA,53.0,2025,10,0.35640058807441943,5
BA,50.0,2025,11,0.3362269698815277,5
BA,54.0,2025,12,0.36312512747204995,5
BA,10.0,2025,1,0.06724539397630555,6
BA,3.0,2025,2,0.020173618192891665,6
BA,11.0,2025,3,0.07396993337393609,6
BA,3.0,2025,4,0.020173618192891665,6
BA,4.0,2025,5,0.026898157590522217,6
BA,6.0,2025,6,0.04034723638578333,6
BA,2.0,2025,7,0.013449078795261108,6
BA,4.0,2025,8,0.026898157590522217,6
BA,2.0,2025,9,0.013449078795261108,6
BA,11.0,2025,10,0.07396993337393609,6
BA,0.0,2025,11,0.0,6
BA,4.0,2025,12,0.026898157590522217,6
BA,70.0,2025,1,0.47071775783413883,7
BA,65.0,2025,2,0.4370950608459861,7
BA,67.0,2025,3,0.4505441396412472,7
BA,55.0,2025,4,0.3698496668696805,7
BA,69.0,2025,5,0.4639932184365083,7
BA,68.0,2025,6,0.4572686790388777,7
BA,77.0,2025,7,0.5177895336175528,7
BA,66.0,2025,8,0.4438196002436166,7
BA,68.0,2025,9,0.4572686790388777,7
BA,68.0,2025,10,0.4572686790388777,7
BA,83.0,2025,11,0.5581367700033361,7
BA,64.0,2025,12,0.43037052144835547,7
BA,19.0,2025,1,0.12776624855498053,8
BA,21.0,2025,2,0.14121532735024164,8
BA,19.0,2025,3,0.12776624855498053,8
BA,20.0,2025,4,0.1344907879526111,8
BA,26.0,2025,5,0.17483802433839443,8
BA,25.0,2025,6,0.16811348494076386,8
BA,18.0,2025,7,0.12104170915734999,8
BA,16.0,2025,8,0.10759263036208887,8
BA,20.0,2025,9,0.1344907879526111,8
BA,25.0,2025,10,0.16811348494076386,8
BA,28.0,2025,11,0.18828710313365551,8
BA,18.0,2025,12,0.12104170915734999,8
BA,294.0,2025,1,1.9770145829033832,9
BA,223.0,2025,2,1.4995722856716138,9
BA,298.0,2025,3,2.003912740493905,9
BA,237.0,2025,4,1.5937158372384415,9
BA,280.0,2025,5,1.8828710313365553,9
BA,277.0,2025,6,1.8626974131436635,9
BA,260.0,2025,7,1.7483802433839444,9
BA,298.0,2025,8,2.003912740493905,9
BA,294.0,2025,9,1.9770145829033832,9
BA,233.0,2025,10,1.5668176796479194,9
BA,287.0,2025,11,1.9299428071199691,9
BA,294.0,2025,12,1.9770145829033832,9
CE,3.0,2025,1,0.03236652369294267,1
CE,2.0,2025,2,0.021577682461961782,1
CE,4.0,2025,3,0.043155364923923564,1
CE,2.0,2025,4,0.021577682461961782,1
CE,2.0,2025,5,0.021577682461961782,1
CE,11.0,2025,6,0.1186772535407898,1
CE,5.0,2025,7,0.05394420615490445,1
CE,5.0,2025,8,0.05394420615490445,1
CE,1.0,2025,9,0.010788841230980891,1
CE,5.0,2025,10,0.05394420615490445,1
CE,2.0,2025,11,0.021577682461961782,1
CE,5.0,2025,12,0.05394420615490445,1
CE,266.0,2025,1,2.869831767440917,2
CE,201.0,2025,2,2.168557087427159,2
CE,246.0,2025,3,2.654054942821299,2
CE,195.0,2025,4,2.1038240400412738,2
CE,261.0,2025,5,2.8158875612860124,2
CE,215.0,2025,6,2.3196008646608917,2
CE,253.0,2025,7,2.7295768314381657,2
CE,268.0,2025,8,2.891409449902879,2
CE,263.0,2025,9,2.8374652437479746,2
CE,272.0,2025,10,2.9345648148268024,2
CE,259.0,2025,11,2.7943098788240506,2
CE,228.0,2025,12,2.459855800663643,2
CE,0.0,2025,1,0.0,3
CE,0.0,2025,2,0.0,3
CE,3.0,2025,3,0.03236652369294267,3
CE,1.0,2025,4,0.010788841230980891,3
CE,3.0,2025,5,0.03236652369294267,3
CE,2.0,2025,6,0.021577682461961782,3
CE,1.0,2025,7,0.010788841230980891,3
CE,6.0,2025,8,0.06473304738588534,3
CE,0.0,2025,9,0.0,3
CE,3.0,2025,10,0.03236652369294267,3
CE,2.0,2025,11,0.021577682461961782,3
CE,1.0,2025,12,0.010788841230980891,3
CE,131.0,2025,1,1.4133382012584967,4
CE,114.0,2025,2,1.2299279003318215,4
CE,134.0,2025,3,1.4457047249514394,4
CE,134.0,2025,4,1.4457047249514394,4
CE,138.0,2025,5,1.488860089875363,4
CE,146.0,2025,6,1.5751708197232102,4
CE,159.0,2025,7,1.7154257557259618,4
CE,184.0,2025,8,1.985146786500484,4
CE,147.0,2025,9,1.5859596609541908,4
CE,182.0,2025,10,1.9635691040385221,4
CE,195.0,2025,11,2.1038240400412738,4
CE,187.0,2025,12,2.0175133101934266,4
CE,11.0,2025,1,0.1186772535407898,5
CE,18.0,2025,2,0.19419914215765605,5
CE,17.0,2025,3,0.18341030092667515,5
CE,16.0,2025,4,0.17262145969569426,5
CE,11.0,2025,5,0.1186772535407898,5
CE,18.0,2025,6,0.19419914215765605,5
CE,14.0,2025,7,0.15104377723373247,5
CE,17.0,2025,8,0.18341030092667515,5
CE,7.0,2025,9,0.07552188861686623,5
CE,12.0,2025,10,0.12946609477177068,5
CE,13.0,2025,11,0.1402549360027516,5
CE,17.0,2025,12,0.18341030092667515,5
CE,0.0,2025,1,0.0,6
CE,3.0,2025,2,0.03236652369294267,6
CE,1.0,2025,3,0.010788841230980891,6
CE,4.0,2025,4,0.043155364923923564,6
CE,1.0,2025,5,0.010788841230980891,6
CE,3.0,2025,6,0.03236652369294267,6
CE,1.0,2025,7,0.010788841230980891,6
CE,2.0,2025,8,0.021577682461961782,6
CE,5.0,2025,9,0.05394420615490445,6
CE,4.0,2025,10,0.043155364923923564,6
CE,0.0,2025,11,0.0,6
CE,1.0,2025,12,0.010788841230980891,6
CE,57.0,2025,1,0.6149639501659108,7
CE,62.0,2025,2,0.6689081563208152,7
CE,69.0,2025,3,0.7444300449376815,7
CE,57.0,2025,4,0.6149639501659108,7
CE,73.0,2025,5,0.7875854098616051,7
CE,66.0,2025,6,0.7120635212447388,7
CE,62.0,2025,7,0.6689081563208152,7
CE,53.0,2025,8,0.5718085852419872,7
CE,77.0,2025,9,0.8307407747855287,7
CE,71.0,2025,10,0.7660077273996433,7
CE,58.0,2025,11,0.6257527913968918,7
CE,66.0,2025,12,0.7120635212447388,7
CE,4.0,2025,1,0.043155364923923564,8
CE,3.0,2025,2,0.03236652369294267,8
